longitude,latitude,age,rooms,bedrooms,population,households,income,value
-122.44,37.67,35,1814,365,1025,384,4.425,268400
-122.41,37.66,44,431,195,682,212,3.2833,233300
-122.42,37.66,26,3253,932,2246,855,2.6631,244000
-122.43,37.64,42,4091,757,1861,771,4.207,272700
-122.46,37.64,17,3523,669,2150,666,4.5938,251200
-122.47,37.65,27,8103,1655,5023,1605,4.6452,236200
-122.53,37.66,25,7778,1493,4674,1451,5.4694,272400
-122.48,37.64,7,120,21,50,27,12.5,281000
-122.43,37.63,34,4135,687,2154,742,4.9732,342300
-122.42,37.62,39,1355,214,682,246,6.3443,324700
-122.42,37.62,43,2367,409,1141,400,4.8295,319000
-122.41,37.6,31,4424,834,1915,817,4.1364,412000
-122.38,37.58,52,2039,299,772,303,6.471,500001
-122.33,37.58,40,2362,468,992,425,4.7917,359900
-122.34,37.56,39,3562,391,1139,391,12.6417,500001
-122.34,37.57,52,2635,408,967,374,7.0422,500001
-122.34,37.57,52,2547,373,876,359,8.2598,500001
-122.35,37.57,52,2170,269,784,274,10.4286,500001
-122.33,37.58,27,5144,1481,2518,1447,3.4836,287900
-122.33,37.58,28,2784,736,1534,685,3.38,285400
-122.31,37.57,42,3157,676,1603,629,3.7422,292600
-122.32,37.56,26,2339,704,1283,654,3.162,415000
-122.32,37.55,50,2501,433,1050,410,4.6406,500001
-122.33,37.55,33,2199,312,827,319,6.1349,500001
-122.32,37.54,34,3661,692,1608,656,5.0774,407200
-122.3,37.53,40,1833,308,751,306,6,384200
-122.31,37.54,42,1159,261,465,247,3.1842,352800
-122.31,37.56,45,1685,321,815,314,4.2955,309700
-122.3,37.57,36,2406,436,1189,403,4.7917,276100
-122.28,37.55,17,4199,629,2020,630,6.1228,375700
-122.27,37.56,5,4921,1179,1810,1073,5.6936,322200
-122.27,37.54,5,2140,420,990,394,6.035,438800
-122.28,37.54,24,5114,1357,3169,1268,3.9699,293200
-122.29,37.54,43,2268,438,1151,449,4.9091,293200
-122.29,37.53,35,2043,511,1089,504,3.0278,310600
-122.28,37.52,38,2197,357,1228,373,5.4719,397900
-122.3,37.52,38,2769,387,994,395,5.5902,417000
-122.29,37.51,35,3040,520,1374,518,6.1004,426400
-122.26,37.52,34,483,131,291,157,3.0833,256300
-122.26,37.5,24,2307,510,842,507,3.6111,341500
-122.28,37.49,25,7335,1157,2626,1049,6.5475,500001
-122.24,37.48,40,4459,1027,2080,982,3.5322,361900
-122.2,37.48,32,640,166,991,160,1.9844,270000
-122.2,37.48,41,733,155,652,140,5.1654,233600
-122.19,37.48,45,886,165,492,173,4.2708,267000
-122.22,37.47,35,367,113,398,109,2.5,166700
-122.22,37.47,28,5956,1612,3571,1549,3.1864,272800
-122.18,37.46,40,2529,293,831,258,15.0001,500001
-122.14,37.5,46,30,4,13,5,15.0001,500001
-122.13,37.46,37,1576,334,1385,323,2.5294,159400
-122.13,37.46,31,2247,573,1711,511,3.2642,185600
-122.18,37.45,43,2061,437,817,385,4.4688,460200
-122.2,37.4,37,1296,194,540,192,8.2782,500001
-122.21,37.38,28,4518,578,1489,559,11.3176,500001
-122.25,37.45,34,2999,365,927,369,10.2811,500001
-122.27,37.43,33,1601,223,629,215,15.0001,500001
-122.47,37.5,18,2297,416,1086,381,4.875,334600
-122.48,37.51,22,1564,278,761,270,4.7578,318500
-122.27,37.32,37,2607,534,1346,507,5.3951,277700
-122.27,37.24,30,2762,593,1581,502,5.1002,319400
-122.38,37.18,52,1746,315,941,220,3.3047,286100
-119.77,34.44,24,5652,1313,2312,1294,2.4717,295300
-119.79,34.45,24,2746,433,1076,380,5.8635,348700
-119.78,34.48,21,2377,322,1007,328,7.9248,500001
-119.73,34.43,35,2703,654,1383,631,4.5278,340400
-119.71,34.43,18,1170,372,681,346,2.1974,255000
-119.72,34.47,34,3262,533,1265,502,5.8411,381800
-119.73,34.44,48,2114,390,973,367,4.8021,351100
-119.74,34.45,29,2526,388,1092,409,6.0597,383100
-119.69,34.43,43,1257,311,671,263,2.875,280600
-119.68,34.44,23,2600,398,917,374,8.7394,500001
-119.68,34.42,38,1452,354,1139,340,2.707,236800
-119.67,34.42,37,1673,444,1477,446,2.0643,246700
-119.7,34.42,52,329,109,291,102,1.4722,350000
-119.69,34.42,17,1826,544,1325,532,1.2762,253600
-119.71,34.42,50,840,279,488,270,2.2097,258300
-119.7,34.41,52,1526,458,1633,449,2.2069,226500
-119.71,34.42,23,2068,658,1898,570,2.5506,230800
-119.7,34.36,35,1604,334,904,337,4.7411,336400
-119.7,34.41,19,2086,575,1701,530,2.8042,236100
-119.63,34.44,37,3188,442,984,376,9.4522,500001
-119.53,34.38,22,2323,727,1301,478,2.7864,300000
-120.12,34.6,10,2426,426,966,419,5.5106,290900
-120.16,34.61,17,921,189,434,219,3.0185,500001
-120.43,34.86,17,3172,506,1538,473,4.3125,168100
-120.41,34.88,8,3119,620,1159,544,3.5288,165500
-120.43,34.87,26,1699,272,799,266,3.9871,157700
-120.41,34.87,32,1997,317,866,281,5.062,158900
-120.41,34.87,15,1534,251,761,240,4.9028,193600
-120.43,34.95,43,2020,344,692,310,3.6815,181800
-120.42,34.97,18,1932,350,1071,346,4.125,139800
-120.42,34.96,14,2069,343,1240,338,4.5066,149800
-120.45,34.97,10,1897,354,1353,357,3.7679,131300
-120.44,34.93,16,2098,558,1252,492,2.1509,67500
-120.59,34.7,29,17738,3114,12427,2826,2.7377,28300
-120.46,34.65,22,1298,358,1272,363,1.6488,117500
-120.44,34.64,8,787,126,446,133,4.6023,163400
-120.45,34.64,27,2696,622,1322,543,3.0352,135400
-120.45,34.64,40,1051,235,574,201,2.0865,111500
-120.46,34.65,14,885,223,533,224,2.5966,109300
-120.46,34.63,48,1408,301,682,279,2.9271,146600
-120.43,34.7,26,2353,389,1420,389,3.87,125800
-119.88,34.43,16,2206,541,1227,554,3.75,223100
-119.92,34.44,17,2143,324,1073,330,6.0321,402600
-119.86,34.38,28,1062,309,1058,305,1.5071,316700
-119.81,34.44,23,3172,588,1467,559,4.6806,288900
-119.82,34.44,22,2239,475,1016,434,4.875,295400
-119.8,34.43,22,2845,500,1456,454,5.6604,276400
-121.93,37.33,44,2142,358,846,375,5.4273,421000
-121.91,37.33,28,454,147,366,140,2.9853,187500
-121.91,37.33,52,2212,563,1195,532,2.894,209500
-121.88,37.34,40,1547,625,1493,543,1.2887,212500
-121.88,37.34,52,1390,365,921,352,2.1442,188900
-121.86,37.35,46,1448,330,1094,331,2.4968,174100
-121.86,37.34,29,5274,1625,6234,1639,2.5947,177300
-121.86,37.34,40,2277,508,1718,434,3.0089,185200
-121.88,37.32,40,1331,374,1276,389,2.7546,172500
-121.94,37.33,37,818,269,576,261,2.1902,250000
-121.93,37.32,50,1135,215,500,207,4.2614,211300
-121.93,37.3,16,2111,485,1285,499,5.0477,292500
-121.93,37.31,29,1377,430,969,399,2.6573,252800
-121.93,37.3,14,6277,1742,3025,1630,4.0653,234200
-121.89,37.3,47,1604,284,639,278,5.8415,283300
-121.89,37.3,47,2355,426,961,428,5.3955,282300
-121.93,37.27,30,2862,544,1387,542,5.1104,278100
-121.92,37.28,27,3028,486,1284,498,4.5833,308800
-121.92,37.28,26,6201,783,2381,819,7.9819,397000
-121.9,37.27,33,3410,583,1739,588,5.0714,255600
-121.88,37.26,25,3025,689,1755,661,3.8893,218600
-121.87,37.32,39,1839,471,1528,456,2.6818,184900
-121.86,37.32,13,2519,581,2094,530,4.3621,173400
-121.84,37.32,22,3015,581,2491,530,4.3419,176300
-121.87,37.28,21,3305,749,2459,701,3.9688,249600
-121.84,37.28,18,2749,633,1779,561,3.925,166100
-121.83,37.29,20,1649,408,1729,362,3.3833,115200
-121.83,37.28,33,1115,250,1168,261,3.9009,178600
-121.81,37.31,15,1898,395,1527,381,4.4792,212500
-121.82,37.32,10,2506,623,2634,622,3.135,231400
-121.79,37.33,13,2978,505,1794,485,6.6813,277800
-121.81,37.3,15,1929,345,1683,347,5.5248,235600
-121.82,37.34,23,7609,1446,6034,1414,4.8424,195300
-121.86,37.37,15,8162,2124,8793,2086,3.3306,210300
-121.83,37.38,15,4430,992,3278,1018,4.5533,209900
-121.81,37.38,29,570,76,244,72,12.3292,416700
-121.79,37.38,22,3650,527,1637,520,5.3774,325600
-121.87,37.39,9,2522,547,1591,481,4.9091,259700
-121.87,37.39,16,2655,487,1862,448,6.057,246800
-121.87,37.38,16,1050,245,722,228,4.5187,163500
-121.85,37.39,15,8748,1547,4784,1524,5.8322,276600
-121.9,37.39,42,42,14,26,14,1.7361,500001
-121.87,37.38,14,3851,534,2052,478,7.0735,335600
-121.86,37.4,21,1386,260,946,257,6.5226,258500
-121.85,37.41,25,1837,278,1006,271,6.6842,265300
-121.87,37.43,22,3805,596,2118,621,6.2892,254200
-121.87,37.42,19,12128,2112,6810,2040,6.4419,264500
-121.9,37.45,16,2952,446,1525,460,5.6063,320500
-121.9,37.41,24,4759,921,3188,902,5.6344,228700
-121.99,37.4,24,3217,689,1196,684,3.4896,226700
-121.99,37.39,25,3495,834,2484,797,4.8145,230700
-122.01,37.4,14,4841,1130,813,517,3.7614,137500
-122.01,37.4,24,1297,297,441,282,3.1439,47500
-121.91,37.36,42,3224,708,1940,674,3.2153,199700
-121.96,37.35,37,1755,325,699,321,3.925,251300
-121.95,37.35,36,832,211,545,211,3.2813,244400
-121.94,37.34,36,3142,632,1372,560,5.0175,246100
-121.98,37.31,28,3840,629,1883,662,6.4095,335900
-121.96,37.31,26,4310,678,1819,686,7.0469,365500
-121.97,37.3,25,5463,1351,2758,1310,3.0079,277300
-121.95,37.32,33,726,168,351,147,3.1458,270500
-121.94,37.3,30,1758,248,814,256,6.623,332500
-121.94,37.29,22,2593,637,1249,623,3.75,212500
-121.98,37.29,31,2750,664,1459,660,3.2287,264900
-121.96,37.27,22,6114,1211,2983,1163,5.2533,269100
-121.91,37.24,24,5046,1001,2449,968,4.7118,274600
-121.96,37.22,35,4709,723,1866,694,8.492,500001
-121.95,37.21,20,2345,322,890,276,10.0187,500001
-122,37.23,36,3191,430,1234,440,9.0704,500001
-122.02,37.26,34,1764,243,692,223,8.0331,500001
-122.01,37.25,31,1574,193,551,191,10.2311,500001
-122.07,37.31,24,4401,698,1818,685,7.2986,500001
-122.08,37.31,17,2560,396,959,400,7.8528,368900
-122.04,37.31,29,2476,434,1217,416,6.2045,393800
-122.01,37.3,25,4044,551,1699,533,8.0837,380600
-122.02,37.3,26,1983,301,924,297,6.7123,354600
-122.02,37.32,27,4336,754,2009,734,6.3923,348300
-122,37.35,20,4304,851,2059,835,5.1674,333000
-122.06,37.37,32,2510,578,1160,581,4.9087,322700
-122.05,37.36,29,1733,255,679,278,7.5337,406800
-122.03,37.36,16,2697,803,1369,723,4.4699,367400
-122.02,37.35,17,2975,608,1465,577,5.8779,362200
-122.03,37.35,19,3811,1227,1930,1153,3.5154,311400
-122.01,37.35,16,3716,916,1551,759,4.5,323600
-122.03,37.37,9,2966,770,1430,740,3.0047,256000
-122.03,37.38,21,2667,798,1433,727,3.8732,252400
-122.06,37.38,20,2976,766,1227,634,4.8625,262500
-122.07,37.41,26,1184,225,815,218,5.7657,322300
-122.08,37.4,25,1750,341,999,319,5.806,308700
-122.1,37.41,33,6277,1274,3025,1211,5.4721,343300
-122.09,37.4,22,1489,436,662,470,3.5179,197200
-122.11,37.41,27,5110,1599,2764,1482,3.4198,351900
-122.09,37.39,30,1722,490,1057,517,3.725,261300
-122.08,37.39,44,1498,430,848,400,2.8438,307100
-122.1,37.39,36,1860,367,794,366,5.0871,354500
-122.09,37.39,36,1035,196,475,205,5.5385,359000
-122.09,37.38,34,1959,342,849,357,6.2884,414700
-122.08,37.38,25,830,228,368,174,3.3917,342900
-122.07,37.36,21,3244,426,1158,415,7.5,500001
-122.06,37.36,34,1747,250,662,257,6.8268,500001
-122.08,37.36,28,2181,284,728,238,8.2266,500001
-122.07,37.34,30,1851,238,631,236,10.1007,500001
-122.08,37.34,23,2597,335,922,338,10.5142,500001
-122.08,37.35,33,2398,317,832,314,10.3591,500001
-122.12,37.4,31,2356,405,921,358,7.0245,500001
-122.12,37.38,34,1443,218,504,200,8.4709,500001
-122.11,37.43,35,3905,565,1562,553,7.313,463700
-122.12,37.42,35,2445,533,1187,519,5.2803,362100
-122.12,37.42,36,2607,551,1165,523,5.1524,373100
-122.13,37.45,41,3233,540,1251,506,6.6354,500001
-122.16,37.44,34,2199,529,1193,532,4.2972,405900
-122.17,37.43,24,3924,1142,7174,950,4.0972,387500
-122.1,37.36,32,1433,199,498,201,9.3586,500001
-122.09,37.35,30,1502,186,501,180,10.0259,500001
-121.9,37.24,24,7521,1364,3970,1318,4.4004,255800
-121.84,37.18,6,9176,1201,3637,1138,8.3837,473400
-121.83,37.2,6,3694,574,1554,527,6.8333,348000
-121.76,37.23,16,4274,715,2240,704,5.4218,233900
-121.8,37.27,17,3912,737,2693,746,5.0772,221500
-121.81,37.26,14,3379,683,1465,620,4.0547,236200
-121.81,37.26,16,1911,327,1158,332,5.9359,249500
-121.87,37.26,17,1051,172,446,173,5.6652,234500
-121.85,37.26,16,1982,280,1030,297,6.4339,289200
-121.84,37.26,5,1808,340,825,339,5.0509,184800
-121.87,37.25,4,2498,775,1213,631,3.7844,183900
-121.81,37.25,5,1975,520,861,440,4.4565,159000
-121.78,37.23,18,1747,317,1055,285,5.898,229100
-121.79,37.23,17,2281,359,1226,394,5.4193,259500
-121.7,37.2,15,531,154,469,155,4.65,385700
-121.61,37.15,16,5498,729,2051,694,7.8601,416300
-121.6,37.13,14,9483,1361,4108,1281,7.5,344500
-121.63,37.12,17,1830,398,1110,388,2.4821,248200
-121.66,37.11,19,3785,611,2198,610,5.1514,436700
-121.62,37.09,37,1593,303,1030,287,3.9306,260700
-121.59,37.02,14,6355,1279,3704,1224,4.4233,228600
-122.01,36.98,47,1250,249,607,234,4.0417,265300
-122.06,37,14,1547,374,4731,348,2.4732,131300
-122.02,36.98,21,607,155,226,136,1.9063,166700
-122.03,36.97,36,337,69,223,68,3.2404,225000
-122.04,36.96,32,1438,306,802,293,4.1964,202000
-122.05,36.96,30,971,185,644,173,4.2045,226500
-121.75,36.92,48,1801,353,1071,361,3.6,194500
-121.75,36.92,46,1362,321,1068,305,2.4615,177800
-121.76,36.91,23,1276,437,1359,376,1.9609,155000
-121.77,36.92,9,4934,1112,3198,977,3.5,194800
-121.78,36.93,21,2794,662,2236,565,2.4053,178400
-122.12,37.09,36,1397,289,661,243,4.125,239600
-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300
-122.11,37.14,29,3201,640,1722,570,4.4597,204100
-122.05,37.05,41,2422,502,915,366,4.1679,201300
-122.03,37.03,21,4650,733,2014,704,5.6233,322000
-122.04,37.08,20,467,95,229,86,4.8,261500
-121.87,37.1,20,1918,304,798,302,7.5755,402300
-122.01,37.03,21,5904,956,2616,916,5.9039,355300
-121.98,36.99,14,6787,1454,3416,1357,3.5943,262400
-121.98,36.96,20,3495,818,2186,772,3.1167,258300
-121.99,36.97,15,3044,786,1306,693,2.1771,213200
-121.96,36.98,16,4907,1117,2265,1048,2.6757,229200
-121.97,36.97,15,2849,668,1546,582,2.7587,228600
-121.95,36.98,34,3745,958,1622,802,3.1546,261200
-121.96,37,20,3847,727,1725,737,3.3447,305200
-121.94,36.99,11,4571,924,2004,847,4.2898,221700
-121.9,36.97,21,3707,751,1420,608,4.4485,295200
-121.76,37,21,1416,269,779,200,3.1987,279800
-121.77,36.96,20,4228,816,2389,844,3.525,229100
-122.41,40.58,35,2072,385,1029,375,2.8512,75600
-122.39,40.64,13,3604,704,1598,670,2.4141,78700
-122.46,40.52,13,2085,322,1077,333,5.2149,146500
-122.41,40.53,28,1127,245,538,208,2.037,72000
-122.42,40.63,23,2248,489,1132,444,1.6429,80400
-122.36,40.69,32,3611,772,2060,759,1.7427,60600
-122.35,40.68,36,1822,449,930,399,1.3801,56600
-122.31,40.75,18,1411,330,494,227,1.4911,75800
-122.31,40.45,25,2596,557,1536,549,2.0221,60400
-122.31,40.47,26,2723,551,1326,547,2.3594,66000
-122.25,40.42,17,1429,265,692,245,2.8611,98700
-122.37,40.39,12,3783,702,1970,639,3.3005,98500
-122.07,40.95,14,2721,627,1356,468,3.0299,73200
-121.86,40.77,17,2816,639,1027,406,2.503,65600
-121.67,40.89,17,2548,537,1118,461,2.267,57800
-120.23,39.56,14,1781,346,734,287,2.46,93000
-121.93,41.86,28,4225,835,1908,686,1.74,44000
-122.9,41.46,31,1277,263,600,241,1.7292,61700
-122.39,41.41,23,910,199,370,169,1.7448,80100
-122.3,41.31,29,4059,787,1700,702,2.4526,97100
-122.22,38.12,15,14125,2344,6456,2147,5.1014,179500
-122.26,38.1,30,3317,1058,1794,990,1.1835,133300
-122.25,38.1,52,1591,372,817,357,2.1411,97200
-122.23,38.11,47,3007,524,1152,486,4,141500
-122.25,38.11,49,2365,504,1131,458,2.6133,103100
-122.25,38.11,52,2846,705,1519,620,2.1976,97900
-122.25,38.15,24,2917,543,1878,531,3.7014,123600
-122.18,38.29,18,1953,265,658,270,8.0113,393000
-122.18,38.23,21,2475,341,812,308,7.2589,320400
-122.14,38.16,4,3273,495,1497,454,5.3345,176100
-122.18,38.17,7,4093,651,2228,646,5.2523,161300
-122.04,38.28,12,3861,795,2129,806,3.676,135000
-121.98,38.29,4,8778,1291,4010,1188,5.4399,187100
-121.99,38.15,36,263,73,88,42,2.5313,162500
-122.04,38.25,38,1214,244,632,254,2.8438,94200
-122.04,38.25,52,582,131,241,106,2.4,125000
-122.03,38.27,24,3580,735,1959,731,2.7284,118500
-122.03,38.24,16,1104,164,495,156,5.4074,157700
-122.04,38.24,22,2761,757,2612,641,1.6875,87500
-122.03,38.25,13,3334,541,1923,538,4.0905,134800
-122.02,38.25,10,2237,454,1255,429,3.1176,126500
-121.94,38.37,14,1156,216,574,227,3.2396,143800
-121.96,38.34,14,3035,680,1597,663,3.6036,143500
-121.93,38.31,25,185,32,85,32,4.875,250000
-121.99,38.35,45,1778,339,839,319,2.4659,102900
-122,38.35,24,745,116,300,115,3.6176,158500
-121.97,38.35,17,5678,1116,3182,1135,3.7388,122000
-121.97,38.34,16,2331,450,1074,400,4.0329,126800
-122,38.35,34,432,65,208,71,5.5435,136000
-122.02,38.38,16,808,137,371,145,6.0767,216400
-122.02,38.37,16,2495,331,1118,338,6.4894,198000
-122.01,38.36,15,1176,166,485,171,5.9441,228200
-121.99,38.36,33,146,31,75,31,3.5179,84400
-121.83,38.43,24,1307,314,917,291,2.2244,98100
-121.74,38.15,22,1910,326,1001,345,4.8173,115800
-122.47,38.29,14,3732,846,1277,775,2.5658,208000
-122.48,38.31,29,2375,560,1124,502,2.3276,166200
-122.54,38.36,40,2725,531,1167,458,3.7969,202800
-122.61,38.25,18,2915,418,1340,421,5.2452,204900
-122.63,38.23,45,2264,504,1076,472,3.0139,194100
-122.63,38.23,37,1966,348,875,381,4.0703,223800
-122.65,38.23,52,1735,347,712,343,3.1711,200800
-122.64,38.25,31,2554,515,1507,533,3.8,162600
-122.67,38.25,32,1333,235,660,206,4.0729,288500
-122.71,38.35,11,2242,699,1203,642,2.3464,104200
-122.7,38.35,16,1328,187,607,197,5.0366,257800
-122.67,38.44,29,2551,448,1165,456,4.3587,196400
-122.68,38.43,18,2723,529,1150,520,3.5885,191900
-122.61,38.42,13,7731,1360,2543,1249,4.6957,259800
-122.69,38.44,35,1356,241,620,216,3.5521,168300
-122.72,38.46,35,1445,309,795,308,2.9073,157000
-122.68,38.46,17,3201,527,1244,495,4.7143,202900
-122.65,38.46,14,2096,420,926,397,4.0647,187800
-122.69,38.51,18,3364,501,1442,506,6.6854,313000
-122.6,38.48,17,1528,264,606,251,6.6004,341500
-122.62,38.54,24,2409,464,1006,403,4.5167,265200
-122.78,38.52,23,2511,549,1052,527,2.4922,192000
-122.73,38.47,16,1834,391,994,390,3.7266,156500
-122.78,38.44,14,4143,656,1569,629,3.9766,345300
-122.72,38.42,26,3604,734,2605,704,3.0969,143800
-122.73,38.37,40,1389,309,841,288,3.1094,183300
-122.75,38.43,36,1599,345,1086,314,2.6667,149100
-122.78,38.41,43,1351,277,1011,297,2.5917,144000
-122.89,38.38,16,2017,369,931,336,5.7664,267500
-122.87,38.48,27,3894,776,1832,715,3.5085,187800
-122.88,38.46,25,1563,314,737,305,2.5687,249200
-122.82,38.55,8,6190,1088,2967,1000,3.8616,195100
-122.87,38.62,52,1514,348,767,354,2.1903,160000
-122.87,38.62,18,2721,557,1667,539,3.1875,176100
-122.85,38.62,16,4418,704,1908,697,4.5913,244600
-122.87,38.68,32,4073,718,2053,629,3.7352,228000
-123.01,38.79,32,2697,529,1417,535,3.2546,134100
-123.1,38.79,20,3109,712,1643,638,2.8344,164400
-120.79,37.82,17,4227,729,1809,679,3.2667,269500
-120.87,37.77,9,4838,920,2460,923,3.5959,142700
-120.83,37.76,21,435,96,219,83,2.9125,112500
-120.91,37.74,19,1690,327,855,296,3.25,176700
-121.09,37.67,30,1653,285,800,291,3.3482,220000
-121.06,37.7,7,9374,1847,4827,1722,3.462,151900
-121.02,37.71,25,207,41,87,43,3.6023,131300
-121.06,37.67,31,906,146,383,129,3.4167,196900
-121.06,37.66,6,3655,598,1993,596,4.6053,150100
-121.01,37.69,20,3275,760,1538,705,2.48,135600
-121.04,37.68,28,1909,398,1140,380,2.3783,81400
-120.99,37.67,16,568,124,307,116,2.1518,107400
-120.97,37.67,31,1648,293,792,294,2.4,121500
-120.96,37.66,15,2485,434,1296,434,3.8542,145200
-120.97,37.66,24,2930,588,1448,570,3.5395,127900
-120.99,37.66,30,1718,395,914,400,1.933,107000
-121.01,37.67,37,2483,459,1072,445,3.0721,108100
-121,37.66,43,2039,331,875,342,3.9844,152000
-121.03,37.67,24,2162,459,1468,441,3.1857,98300
-121.03,37.66,31,887,217,614,199,2.1528,75500
-121.01,37.64,33,693,207,598,192,1.0217,81300
-121,37.64,43,311,95,293,94,1.2902,67500
-121,37.65,17,484,202,198,204,0.6825,187500
-120.97,37.64,42,2359,504,1131,480,2.0833,95500
-120.96,37.65,34,1700,325,972,326,2.4485,95500
-120.98,37.64,39,2617,659,2052,642,1.6952,65000
-121.01,37.62,35,568,150,622,145,1.8167,79500
-120.99,37.63,21,319,120,276,85,2.4792,60000
-120.96,37.59,11,4236,879,2410,850,2.3849,122000
-120.77,37.64,8,3294,667,2277,652,2.6417,96800
-120.76,37.61,30,816,159,531,147,3.2604,87900
-120.8,37.61,30,918,154,469,139,3.9688,175000
-120.83,37.58,30,1527,256,757,240,3.6629,171400
-120.87,37.6,32,4579,914,2742,856,2.6619,86200
-120.92,37.6,12,4485,805,2445,832,3.7611,123100
-120.93,37.56,17,1812,361,672,334,1.55,166100
-121.02,37.58,36,1285,270,706,273,1.7169,121400
-121.09,37.56,32,1717,325,1356,307,2.6705,91900
-121.27,37.56,31,1223,330,1067,245,2.8558,100000
-120.96,37.48,32,1256,212,682,236,2.9844,135900
-120.8,37.53,29,1162,254,726,225,2.1932,90600
-120.81,37.53,15,570,123,189,107,1.875,181300
-121.61,39.14,44,2035,476,1030,453,1.4661,65200
-121.62,39.13,41,1317,309,856,337,1.6719,64100
-121.62,39.12,26,1405,204,627,215,4.2188,94200
-121.63,39.12,32,2574,425,1099,391,4.3864,117500
-121.64,39.11,18,3212,542,1817,508,3.3793,92900
-121.66,39.09,27,2098,372,1090,333,4.45,96200
-121.71,39.25,37,1871,321,806,294,4,101400
-121.64,39.22,37,1189,248,627,219,3.8611,100000
-121.67,39.26,29,3041,683,2106,687,1.6315,58000
-121.74,39.15,20,2302,412,1205,399,2.8,71200
-121.7,39.07,26,2668,510,1437,505,3.3125,100000
-122.23,40.32,10,2336,426,1003,368,3.0833,81300
-122.38,40.09,16,2077,388,1155,389,3.1361,84800
-122.57,39.9,15,3873,810,1697,627,2.4555,55600
-122.72,40.17,16,396,78,188,72,1.3889,87500
-122.24,40.16,19,2500,509,1293,494,2.035,55100
-122.12,39.91,16,4006,797,2028,752,2.3929,77200
-122.23,39.95,21,2087,382,888,361,2.207,86400
-123.53,40.88,20,2680,599,918,345,2.2115,75000
-119.44,36.48,27,1546,415,1704,395,1.1728,41700
-119.48,36.44,22,1389,290,1185,271,2.0857,49200
-119.48,36.54,28,2112,363,1011,335,4.2222,108900
-119.38,36.56,14,3965,804,1945,733,2.6906,95300
-119.38,36.55,31,2342,439,1411,465,3.017,72000
-119.39,36.54,30,1408,326,1184,324,1.7165,59100
-119.29,36.53,33,1509,352,1734,336,1.625,50300
-119.35,36.42,18,1115,193,1742,176,2.7969,123800
-119.31,36.34,14,2985,607,2250,607,2.1602,65200
-119.32,36.33,18,2603,478,1158,423,4.5938,150500
-119.31,36.33,46,1636,338,772,332,2.425,84900
-119.24,36.33,9,3289,621,1866,631,3.1599,95000
-119.11,36.29,18,1666,294,859,301,2.6065,93800
-119.21,36.3,23,951,235,806,222,1.7734,41400
-119.25,36.32,32,1821,345,812,299,2.75,72200
-119.31,36.32,44,2032,308,791,336,4.0298,109000
-119.3,36.3,14,3023,469,1523,492,5.3602,118600
-119.33,36.32,19,2778,431,1092,451,5.2561,121300
-119.32,36.3,15,2864,571,1480,475,2.9698,93400
-119.35,36.22,32,1290,304,852,309,1.4429,54600
-119.33,36.21,38,3115,622,1238,606,2.6083,67000
-119.32,36.22,5,2319,438,1283,423,3.6343,95400
-119.09,36.22,34,1715,290,780,297,3.4306,74300
-119.09,36.21,43,1335,280,943,288,1.9861,47700
-119.32,36.2,25,1427,246,772,221,2.2262,64500
-119.37,36.19,24,1306,266,889,276,2.4922,66100
-119.31,36.06,20,2236,434,1405,412,1.8827,48700
-119.19,36.06,29,1815,376,1421,339,1.9091,71300
-119.19,36.14,41,759,140,408,129,3.9,85900
-119.03,36.13,24,2259,408,1169,395,1.7106,95500
-118.92,36.04,28,1148,233,521,212,2.9208,98500
-119.02,36.07,39,1173,269,702,232,1.6146,53100
-119.01,36.07,44,2450,575,1330,508,1.6103,50900
-118.98,36.06,33,2043,443,1497,417,2.343,47400
-118.97,36.06,26,1289,262,1100,244,1.975,51400
-118.99,36.07,21,983,165,672,169,2.975,63900
-118.99,36.06,19,2153,458,1317,386,1.7564,42600
-119,36.06,41,937,158,396,142,4.0833,81300
-119.31,35.99,26,1460,316,880,286,1.3676,47800
-119.12,35.85,37,736,166,564,138,2.4167,58300
-120.26,38.13,17,301,94,122,47,4.0583,87500
-120.4,38.06,12,1430,310,517,240,2.6544,128100
-120.33,38,14,1944,330,822,314,3.5,170700
-120.19,38.03,17,8651,1579,2071,757,3.1076,115800
-120.03,38.19,26,7005,1358,416,189,2.125,132500
-120.13,37.93,5,111,26,58,25,1.675,112500
-118.88,34.42,20,728,120,360,115,6.1244,375000
-119.08,34.35,24,3663,828,2718,778,3.2757,186000
-119.12,34.38,28,7200,1281,3793,1238,4.075,237900
-119.19,34.46,39,2056,381,939,371,6.6257,427600
-119.28,34.45,36,2376,541,1505,547,2.4595,197600
-119.29,34.45,26,2849,535,1383,532,2.6893,230800
-119.3,34.39,35,3079,579,1807,589,4.69,199300
-119.22,34.27,11,4695,955,2065,982,3.2158,223600
-119.21,34.26,31,224,88,326,88,2.375,55000
-119.21,34.26,26,2406,411,1313,391,4.9079,234100
-119.23,34.28,24,4260,691,1581,607,5.5048,303600
-119.22,34.28,24,2212,332,899,331,5.533,299700
-119.25,34.28,36,1530,341,703,317,3.5819,231900
-119.25,34.28,36,2232,373,951,368,5.2261,303200
-119.3,34.29,41,1445,410,1052,388,2.6333,170800
-119.29,34.28,38,2387,748,1537,741,2.3147,192500
-119.28,34.27,43,403,77,156,85,4.6667,384600
-119.17,34.2,40,1083,319,1843,349,2.3077,106900
